staff_id,hotel_id,full_name,designation,salary,hire_date
7889,26,\N,Housekeeping,72279.85,2020-02-15
7890,94,Staff 7890,Manager,92181.7,2020-08-05
7891,32,Staff 7891,Receptionist,93921.32,2022-11-06
7892,7,Staff 7892,Manager,21838.65,2024-08-15
7893,86,Staff 7893,Chef,38142.59,2022-08-23
7894,52,Staff 7894,Manager,25305.04,2024-09-17
7895,46,Staff 7895,Manager,60993.2,2021-08-23
7896,56,Staff 7896,\N,75329.2,2019-02-11
7897,54,Staff 7897,\N,43381.34,2023-03-18
7898,8,Staff 7898,\N,31248.8,2018-08-31
7899,92,Staff 7899,Manager,28289.0,2018-06-15
7900,65,Staff 7900,Manager,33338.5,2015-08-03
7901,63,Staff 7901,Manager,81695.56,2024-06-22
7902,68,Staff 7902,Chef,93182.44,2021-09-25
7903,1,Staff 7903,Security,69459.5,2021-11-14
7904,55,\N,Housekeeping,52160.46,2021-10-20
7905,51,Staff 7905,Chef,98019.82,2016-06-13
7906,98,\N,Security,61468.96,2019-04-19
7907,77,Staff 7907,\N,53766.11,2020-07-21
7908,77,Staff 7908,Housekeeping,81619.78,2024-11-29
7909,30,\N,Housekeeping,37571.51,2017-10-02
7910,58,\N,Housekeeping,89679.34,2017-06-20
7911,85,Staff 7911,Receptionist,21178.28,2020-01-18
7912,9,Staff 7912,Housekeeping,41182.72,2025-03-06
7913,88,Staff 7913,Receptionist,26854.41,2023-10-12
7914,99,\N,Chef,50514.38,2015-09-29
7915,87,Staff 7915,\N,66030.18,2024-02-22
7916,32,\N,Housekeeping,21954.52,2018-04-09
7917,91,Staff 7917,\N,29477.91,2019-02-13
7918,6,Staff 7918,Manager,58071.81,2015-07-11
7919,96,\N,Security,49578.78,2017-02-24
7920,7,Staff 7920,Receptionist,35562.44,2023-04-24
7921,33,\N,\N,87475.43,2021-04-07
7922,11,Staff 7922,Housekeeping,84883.26,2016-09-07
7923,36,Staff 7923,Security,38064.39,2016-10-31
7924,4,Staff 7924,Security,81568.91,2016-11-16
7925,22,\N,Housekeeping,99268.49,2024-07-30
7926,43,Staff 7926,\N,97712.13,2024-01-22
7927,39,\N,\N,37053.15,2021-10-28
7928,74,Staff 7928,Receptionist,31747.35,2022-11-03
7929,37,Staff 7929,Manager,48578.4,2018-01-12
7930,91,\N,Security,73625.32,2016-09-30
7931,55,Staff 7931,Security,21069.03,2015-06-28
7932,10,Staff 7932,Manager,60515.97,2018-12-08
7933,9,Staff 7933,Security,54403.02,2015-06-03
7934,78,Staff 7934,Security,59987.13,2016-03-16
7935,19,Staff 7935,Manager,51290.81,2024-08-07
7936,92,Staff 7936,\N,47137.54,2023-04-22
7937,97,Staff 7937,Receptionist,81854.97,2021-05-27
7938,26,Staff 7938,Housekeeping,33989.2,2021-07-27
7939,55,\N,Manager,58180.05,2020-03-17
7940,96,Staff 7940,\N,90620.57,2016-09-06
7941,70,Staff 7941,\N,34933.62,2016-10-03
7942,29,Staff 7942,Housekeeping,39889.96,2025-03-18
7943,60,Staff 7943,Chef,84545.49,2018-06-02
7944,3,Staff 7944,Security,72839.59,2024-09-16
7945,69,Staff 7945,Security,81041.96,2016-02-18
7946,50,Staff 7946,Receptionist,99578.23,2022-12-15
7947,22,\N,\N,91140.05,2023-03-25
7948,25,Staff 7948,Receptionist,92270.17,2024-07-21
7949,42,Staff 7949,Chef,53527.11,2019-01-01
7950,61,\N,Manager,35221.58,2018-04-23
7951,7,Staff 7951,Receptionist,41466.9,2022-09-22
7952,63,\N,Housekeeping,32570.61,2020-01-24
7953,74,\N,Manager,33663.19,2020-03-15
7954,84,Staff 7954,Manager,69374.39,2019-12-26
7955,21,Staff 7955,Housekeeping,38201.21,2017-04-23
7956,81,Staff 7956,Manager,95054.29,2018-02-22
7957,56,Staff 7957,\N,64172.82,2020-05-03
7958,8,Staff 7958,Manager,97902.94,2022-01-18
7959,98,Staff 7959,Manager,98237.58,2023-05-13
7960,68,Staff 7960,Manager,78362.91,2016-04-30
7961,91,Staff 7961,\N,26908.34,2022-12-30
7962,6,Staff 7962,Housekeeping,70116.62,2017-09-01
7963,49,Staff 7963,Receptionist,81261.68,2023-07-15
7964,60,Staff 7964,Chef,46929.78,2022-06-29
7965,1,Staff 7965,Security,89924.41,2020-03-27
7966,66,Staff 7966,Manager,34589.48,2021-04-17
7967,32,Staff 7967,Housekeeping,87481.94,2025-05-06
7968,99,Staff 7968,Chef,64923.21,2020-11-12
7969,39,Staff 7969,Chef,67402.99,2022-08-22
7970,34,Staff 7970,Chef,72224.8,2022-08-11
7971,38,Staff 7971,Security,77515.34,2023-09-04
7972,72,Staff 7972,Housekeeping,21625.04,2022-08-20
7973,64,Staff 7973,\N,60976.47,2019-10-03
7974,36,Staff 7974,Receptionist,64169.34,2017-12-24
7975,50,Staff 7975,Manager,73456.38,2017-03-30
7976,5,Staff 7976,Chef,89922.26,2020-01-03
7977,2,Staff 7977,\N,94720.33,2016-06-13
7978,31,Staff 7978,Receptionist,47442.98,2018-07-01
7979,13,Staff 7979,Housekeeping,86618.87,2019-11-04
7980,39,Staff 7980,Chef,86524.1,2021-09-04
7981,23,Staff 7981,Manager,26872.02,2016-10-23
7982,23,Staff 7982,Chef,20038.66,2019-11-05
7983,1,Staff 7983,Manager,27833.12,2018-03-28
7984,71,Staff 7984,\N,26791.4,2024-10-10
7985,5,Staff 7985,Receptionist,96026.8,2021-11-22
7986,33,Staff 7986,Housekeeping,23873.32,2015-08-20
7987,92,Staff 7987,\N,89627.3,2018-02-20
7988,24,Staff 7988,Manager,72473.44,2023-08-01
7989,70,Staff 7989,Receptionist,62580.87,2016-04-07
7990,57,Staff 7990,Housekeeping,57168.1,2024-11-04
7991,91,Staff 7991,\N,56580.63,2025-02-13
7992,62,Staff 7992,Manager,74609.1,2018-08-04
7993,52,Staff 7993,\N,30176.94,2017-09-25
7994,77,Staff 7994,Security,90234.19,2016-08-02
7995,78,\N,Security,67184.01,2024-06-06
7996,78,Staff 7996,Chef,38324.3,2024-08-18
7997,70,Staff 7997,Receptionist,95733.52,2018-10-11
7998,60,Staff 7998,Chef,61847.03,2020-12-16
7999,64,Staff 7999,Housekeeping,30048.25,2016-03-12
8000,7,Staff 8000,Security,61751.92,2020-04-13
8001,52,Staff 8001,\N,23806.43,2022-08-16
8002,69,\N,Manager,71463.64,2024-03-24
8003,10,Staff 8003,Receptionist,52957.24,2017-07-16
8004,32,\N,\N,25245.58,2020-07-12
8005,14,Staff 8005,\N,80066.12,2020-04-05
8006,37,Staff 8006,Receptionist,81697.34,2018-10-31
8007,40,Staff 8007,Receptionist,23875.47,2020-05-04
8008,18,Staff 8008,\N,82013.84,2017-02-16
8009,66,Staff 8009,Security,77837.78,2024-12-26
8010,55,Staff 8010,Security,44217.86,2018-02-11
8011,98,Staff 8011,Chef,38262.24,2022-10-27
8012,5,Staff 8012,Chef,67172.02,2017-09-09
8013,10,Staff 8013,Chef,85931.59,2023-07-04
8014,43,Staff 8014,Housekeeping,70497.71,2016-07-25
8015,95,Staff 8015,Chef,98277.99,2023-08-11
8016,67,\N,Security,74321.46,2025-05-10
8017,100,Staff 8017,Chef,38470.01,2023-04-28
8018,36,Staff 8018,Receptionist,45401.3,2016-08-28
8019,2,Staff 8019,Security,51452.97,2016-10-26
8020,11,Staff 8020,Security,34061.07,2023-09-30
8021,66,Staff 8021,\N,39436.76,2018-07-27
8022,29,Staff 8022,\N,67221.57,2016-03-19
8023,54,Staff 8023,\N,89512.38,2024-09-19
8024,61,Staff 8024,Manager,51690.15,2020-11-18
8025,44,Staff 8025,\N,82279.28,2019-02-04
8026,77,Staff 8026,Chef,70158.2,2019-07-21
8027,24,Staff 8027,Housekeeping,68843.7,2025-03-22
8028,38,Staff 8028,Housekeeping,33805.18,2022-07-01
8029,20,Staff 8029,Receptionist,56004.38,2024-01-07
8030,17,\N,Manager,23662.55,2018-10-27
8031,27,Staff 8031,Manager,84209.01,2022-10-15
8032,39,\N,Housekeeping,52438.18,2022-06-22
8033,30,Staff 8033,Security,39499.47,2020-10-17
8034,74,Staff 8034,Security,92283.55,2018-09-19
8035,86,Staff 8035,Receptionist,97282.85,2024-05-06
8036,22,Staff 8036,Receptionist,64319.54,2019-06-17
8037,97,Staff 8037,Chef,88440.02,2019-02-15
8038,7,Staff 8038,Chef,95851.55,2020-09-01
8039,88,Staff 8039,Security,83026.28,2019-08-21
8040,27,Staff 8040,Manager,22072.73,2021-07-03
8041,51,Staff 8041,Housekeeping,58593.27,2020-07-18
8042,18,Staff 8042,Receptionist,26456.23,2017-08-05
8043,97,Staff 8043,Chef,85191.13,2019-11-28
8044,97,Staff 8044,Receptionist,22027.73,2022-04-14
8045,66,Staff 8045,Housekeeping,57547.63,2015-11-02
8046,17,Staff 8046,Housekeeping,76814.15,2024-05-12
8047,18,Staff 8047,Housekeeping,23499.9,2017-11-05
8048,22,Staff 8048,Receptionist,36052.67,2024-02-11
8049,64,Staff 8049,Receptionist,55090.02,2019-11-24
8050,37,Staff 8050,\N,34571.4,2019-01-02
8051,26,\N,Receptionist,97073.23,2022-11-09
8052,21,Staff 8052,Security,92896.86,2025-01-08
8053,21,\N,\N,59956.17,2018-04-05
8054,71,Staff 8054,Housekeeping,97844.0,2023-07-27
8055,21,Staff 8055,Security,50423.6,2015-10-23
8056,98,\N,Receptionist,82696.39,2022-10-30
8057,45,Staff 8057,Housekeeping,63140.17,2021-08-21
8058,97,Staff 8058,Security,51738.8,2017-07-27
8059,54,\N,Receptionist,83190.44,2020-08-07
8060,89,\N,Chef,35972.92,2017-08-22
8061,5,Staff 8061,Housekeeping,79036.44,2022-10-12
8062,46,Staff 8062,Manager,30873.81,2023-02-20
8063,45,Staff 8063,Security,42575.3,2017-05-27
8064,16,Staff 8064,Security,76690.25,2025-01-26
8065,84,\N,Security,58303.68,2017-08-01
8066,73,Staff 8066,Security,45334.9,2016-10-07
8067,25,Staff 8067,Manager,78756.14,2018-01-16
8068,19,Staff 8068,Security,97406.94,2019-11-07
8069,46,Staff 8069,Chef,66003.06,2020-02-01
8070,77,Staff 8070,\N,64296.88,2016-04-09
8071,81,Staff 8071,Chef,93301.74,2024-12-29
8072,41,Staff 8072,Manager,24618.25,2017-01-18
8073,72,Staff 8073,Receptionist,53682.19,2022-09-16
8074,95,Staff 8074,Housekeeping,84623.65,2018-07-14
8075,82,Staff 8075,Receptionist,92141.43,2018-12-09
8076,49,Staff 8076,\N,73191.85,2023-12-23
8077,23,Staff 8077,Housekeeping,79856.73,2018-11-30
8078,53,Staff 8078,Chef,75842.29,2020-02-07
8079,86,Staff 8079,Chef,98365.97,2019-10-21
8080,21,Staff 8080,\N,27340.72,2023-03-06
8081,24,Staff 8081,Chef,73134.89,2016-02-05
8082,52,Staff 8082,Manager,69011.11,2025-03-29
8083,84,Staff 8083,Chef,66612.51,2022-09-11
8084,100,Staff 8084,Housekeeping,29980.48,2022-11-19
8085,86,Staff 8085,Receptionist,48989.17,2022-08-14
8086,35,Staff 8086,Receptionist,49302.95,2018-12-22
8087,3,\N,Chef,65921.55,2025-02-08
8088,64,Staff 8088,Security,50933.46,2020-11-26
8089,38,\N,Manager,85902.15,2017-03-28
8090,60,Staff 8090,Security,57454.63,2022-02-03
8091,93,Staff 8091,Manager,90383.69,2023-09-17
8092,97,Staff 8092,\N,86699.95,2016-09-14
8093,74,Staff 8093,\N,64576.15,2020-06-27
8094,98,Staff 8094,\N,88395.53,2023-07-06
8095,35,Staff 8095,Housekeeping,52477.99,2024-07-26
8096,79,Staff 8096,Housekeeping,21434.26,2025-03-08
8097,95,Staff 8097,Receptionist,24804.05,2023-03-27
8098,38,Staff 8098,Manager,63335.61,2023-11-13
8099,78,Staff 8099,Manager,28193.27,2016-09-25
8100,13,Staff 8100,Chef,42036.91,2024-10-10
8101,56,\N,\N,33347.44,2022-02-10
8102,4,Staff 8102,Manager,62132.69,2022-10-12
8103,83,\N,Housekeeping,80699.23,2020-10-02
8104,96,\N,Manager,29537.63,2018-01-30
8105,67,\N,Receptionist,35155.27,2023-01-06
8106,30,Staff 8106,\N,32342.82,2022-07-22
8107,52,Staff 8107,Manager,92832.98,2025-05-12
8108,63,Staff 8108,\N,41812.7,2018-04-09
8109,36,Staff 8109,Chef,43349.7,2024-12-19
8110,46,Staff 8110,Security,36098.76,2018-07-12
8111,73,\N,\N,82030.14,2020-06-18
8112,85,\N,\N,28802.65,2016-11-06
8113,86,Staff 8113,Manager,91578.18,2021-12-02
8114,98,\N,Security,83163.01,2017-08-24
8115,23,\N,\N,87915.71,2019-05-09
8116,15,Staff 8116,Chef,25872.94,2018-12-10
8117,58,Staff 8117,\N,77845.89,2018-10-19
8118,21,Staff 8118,Manager,89634.56,2017-03-05
8119,55,Staff 8119,Manager,54153.07,2018-06-13
8120,22,Staff 8120,Receptionist,73993.1,2024-04-22
8121,52,Staff 8121,Security,65257.28,2016-09-24
8122,70,Staff 8122,Chef,38717.65,2024-12-26
8123,73,Staff 8123,Chef,73525.88,2019-06-26
8124,59,Staff 8124,Receptionist,34547.69,2017-11-28
8125,19,Staff 8125,Manager,87633.48,2024-07-03
8126,88,Staff 8126,\N,85805.07,2022-07-10
8127,30,Staff 8127,Manager,20223.5,2021-06-01
8128,61,Staff 8128,\N,28197.94,2022-05-22
8129,22,Staff 8129,Chef,22701.86,2015-08-24
8130,22,Staff 8130,\N,98670.69,2016-05-12
8131,70,\N,Receptionist,59247.39,2019-01-13
8132,57,Staff 8132,Chef,28075.7,2024-08-15
8133,87,\N,Chef,78054.76,2022-05-17
8134,38,Staff 8134,Housekeeping,66559.5,2024-12-23
8135,88,Staff 8135,Housekeeping,23353.58,2025-03-08
8136,95,Staff 8136,Manager,35284.57,2022-12-03
8137,2,\N,Receptionist,94454.37,2024-11-13
8138,61,Staff 8138,\N,93963.23,2023-03-20
8139,61,Staff 8139,Chef,52357.81,2021-04-21
8140,32,Staff 8140,Security,40208.08,2016-07-13
8141,10,Staff 8141,Chef,50620.37,2021-09-27
8142,85,Staff 8142,Housekeeping,34498.91,2018-12-11
8143,48,Staff 8143,Security,48597.12,2018-04-11
8144,66,Staff 8144,Receptionist,49101.76,2018-01-01
8145,91,Staff 8145,Manager,48514.51,2022-02-18
8146,36,Staff 8146,Security,69448.21,2017-08-10
8147,86,Staff 8147,Receptionist,74483.23,2019-06-23
8148,11,Staff 8148,\N,90105.0,2024-11-29
8149,19,\N,Security,38023.95,2016-10-15
8150,63,Staff 8150,Chef,51645.55,2024-02-19
8151,7,Staff 8151,Security,71868.95,2016-06-13
8152,23,\N,Manager,52083.56,2020-04-15
8153,58,Staff 8153,Chef,81964.5,2021-12-26
8154,47,Staff 8154,Security,63334.59,2019-01-19
8155,89,Staff 8155,\N,20005.36,2025-02-15
8156,24,Staff 8156,\N,49067.99,2023-07-06
8157,20,Staff 8157,Manager,53854.89,2021-10-29
8158,50,Staff 8158,Housekeeping,71095.04,2022-04-24
8159,28,Staff 8159,\N,92596.81,2023-08-21
8160,55,\N,\N,61872.65,2017-08-30
8161,56,Staff 8161,Manager,84407.57,2016-06-28
8162,58,Staff 8162,Housekeeping,64218.58,2021-09-26
8163,32,\N,Chef,24299.93,2023-02-15
8164,44,Staff 8164,Receptionist,88371.96,2016-03-17
8165,66,Staff 8165,\N,72624.43,2015-12-22
8166,4,Staff 8166,\N,56257.57,2020-01-31
8167,45,Staff 8167,Chef,92788.37,2022-12-27
8168,66,Staff 8168,Security,38980.21,2016-02-06
8169,96,Staff 8169,\N,76524.34,2021-08-13
8170,39,Staff 8170,Security,78815.0,2021-12-29
8171,55,\N,Chef,73980.35,2015-07-07
8172,60,Staff 8172,Housekeeping,97259.78,2024-06-27
8173,75,Staff 8173,Security,73122.34,2018-12-14
8174,42,Staff 8174,Chef,24356.74,2022-12-27
8175,77,Staff 8175,Manager,36057.08,2015-12-28
8176,60,\N,\N,89716.64,2016-07-13
8177,48,\N,Manager,71150.75,2024-09-12
8178,58,Staff 8178,Manager,63714.09,2023-10-21
8179,15,Staff 8179,Housekeeping,33768.73,2024-05-07
8180,65,Staff 8180,Receptionist,61909.5,2021-04-22
8181,89,Staff 8181,Receptionist,40914.66,2022-08-08
8182,57,Staff 8182,Chef,47212.15,2017-10-25
8183,16,Staff 8183,Security,99896.61,2020-06-29
8184,15,Staff 8184,Security,28444.05,2018-05-15
8185,6,Staff 8185,Security,65885.79,2021-02-15
8186,56,Staff 8186,Manager,24489.36,2019-08-20
8187,40,Staff 8187,Manager,39551.82,2023-03-07
8188,62,Staff 8188,Security,63658.8,2024-01-02
8189,76,Staff 8189,Chef,46275.43,2024-01-28
8190,62,Staff 8190,Manager,38156.01,2020-02-27
8191,71,Staff 8191,Receptionist,32786.67,2015-12-31
8192,25,Staff 8192,Housekeeping,33757.51,2021-12-21
8193,45,Staff 8193,Security,25420.71,2019-04-12
8194,67,Staff 8194,\N,43269.43,2024-12-24
8195,8,Staff 8195,Chef,87427.39,2021-02-17
8196,93,Staff 8196,Security,85867.21,2015-09-01
8197,45,Staff 8197,Housekeeping,25910.3,2020-04-17
8198,89,\N,\N,71462.56,2021-03-22
8199,88,Staff 8199,Manager,37890.95,2023-04-24
8200,2,Staff 8200,Manager,55312.31,2022-03-22
8201,38,Staff 8201,Chef,88412.44,2024-11-17
8202,55,\N,Manager,72838.04,2015-11-13
8203,77,\N,\N,84275.55,2017-01-10
8204,60,\N,\N,49153.35,2015-06-08
8205,38,\N,Receptionist,65832.24,2016-08-06
8206,86,Staff 8206,Chef,53479.29,2023-09-15
8207,26,\N,Manager,23892.51,2023-10-22
8208,70,Staff 8208,Receptionist,55121.71,2022-10-15
8209,63,Staff 8209,Security,63342.32,2024-11-03
8210,58,Staff 8210,Security,92258.62,2020-08-02
8211,61,Staff 8211,Manager,46500.38,2016-10-24
8212,23,Staff 8212,Receptionist,77992.92,2023-06-28
8213,62,Staff 8213,Chef,47763.82,2016-05-25
8214,65,Staff 8214,Housekeeping,57158.07,2015-07-05
8215,38,\N,Housekeeping,89864.78,2025-03-31
8216,47,Staff 8216,Manager,78955.19,2022-08-23
8217,45,Staff 8217,Chef,41878.59,2018-09-04
8218,71,Staff 8218,Chef,54314.29,2022-07-20
8219,4,Staff 8219,Housekeeping,85697.02,2019-05-28
8220,69,\N,Chef,45060.12,2023-08-16
8221,18,Staff 8221,Manager,62664.3,2020-08-10
8222,69,Staff 8222,Housekeeping,98959.95,2016-05-20
8223,11,Staff 8223,Manager,81958.49,2023-09-29
8224,91,Staff 8224,Receptionist,51471.68,2023-02-11
8225,23,Staff 8225,Receptionist,41882.31,2018-04-01
8226,30,\N,Manager,83877.72,2017-11-11
8227,75,Staff 8227,Housekeeping,66919.33,2019-06-15
8228,85,Staff 8228,Manager,48946.0,2023-09-21
8229,52,\N,Manager,24432.76,2018-01-22
8230,90,Staff 8230,Housekeeping,88519.42,2016-11-04
8231,19,Staff 8231,Receptionist,44192.84,2019-02-16
8232,11,Staff 8232,Housekeeping,82020.36,2023-04-30
8233,35,Staff 8233,Receptionist,26871.06,2017-01-25
8234,77,Staff 8234,Manager,65956.18,2022-05-11
8235,19,Staff 8235,\N,27156.27,2019-07-23
8236,48,Staff 8236,Security,22743.33,2021-09-18
8237,30,Staff 8237,Receptionist,28073.61,2023-04-07
8238,88,Staff 8238,Receptionist,57371.8,2017-09-06
8239,7,\N,Chef,35401.04,2018-05-06
8240,63,Staff 8240,Housekeeping,26104.04,2024-10-17
8241,84,Staff 8241,Security,72426.65,2020-04-15
8242,42,Staff 8242,Receptionist,63219.66,2024-06-22
8243,54,\N,Security,54568.6,2022-07-29
8244,22,Staff 8244,Manager,41697.83,2022-09-08
8245,2,Staff 8245,Chef,98757.65,2021-10-23
8246,85,Staff 8246,Manager,41733.74,2023-02-20
8247,12,\N,Manager,56383.81,2024-02-13
8248,61,Staff 8248,Manager,59148.84,2015-12-12
8249,72,Staff 8249,\N,58301.08,2018-04-08
8250,88,Staff 8250,Housekeeping,77861.62,2016-10-14
8251,95,Staff 8251,Security,94346.6,2017-06-10
8252,90,Staff 8252,Chef,64928.66,2017-05-11
8253,90,Staff 8253,Manager,84297.28,2021-06-25
8254,3,Staff 8254,Manager,48258.25,2019-03-25
8255,37,Staff 8255,\N,75414.89,2018-10-27
8256,53,Staff 8256,Security,53920.55,2022-03-13
8257,100,Staff 8257,Chef,86918.59,2024-07-02
8258,21,Staff 8258,Receptionist,71769.38,2020-12-27
8259,66,Staff 8259,Receptionist,61834.12,2024-11-28
8260,17,\N,Chef,36417.32,2015-10-20
8261,80,Staff 8261,Housekeeping,79806.7,2021-08-02
8262,91,\N,Chef,99385.97,2020-02-17
8263,39,Staff 8263,\N,95294.87,2018-07-05
8264,87,Staff 8264,Chef,32332.77,2024-06-04
8265,67,Staff 8265,Receptionist,70944.1,2019-03-22
8266,41,Staff 8266,Housekeeping,20788.93,2018-08-26
8267,82,Staff 8267,Housekeeping,82437.85,2021-01-13
8268,13,\N,Housekeeping,27796.73,2025-05-30
8269,93,Staff 8269,Chef,85756.23,2019-01-16
8270,61,Staff 8270,Chef,96638.18,2023-12-01
8271,13,Staff 8271,Manager,28980.35,2017-01-19
8272,27,Staff 8272,Receptionist,52829.47,2022-11-26
8273,59,\N,Housekeeping,82144.68,2018-02-27
8274,11,\N,Housekeeping,47986.14,2023-03-19
8275,98,Staff 8275,\N,43282.12,2024-08-27
8276,87,Staff 8276,Receptionist,79367.43,2015-10-02
8277,96,Staff 8277,Chef,21937.29,2020-12-07
8278,99,Staff 8278,\N,43806.88,2017-12-18
8279,57,Staff 8279,Receptionist,85736.11,2022-06-12
8280,79,Staff 8280,Manager,34035.69,2019-02-07
8281,64,Staff 8281,Chef,92201.55,2023-06-24
8282,8,Staff 8282,\N,34083.66,2022-01-15
8283,100,Staff 8283,Security,92725.78,2019-08-24
8284,32,\N,Chef,69657.05,2023-11-25
8285,72,Staff 8285,Receptionist,44732.88,2021-05-09
8286,62,Staff 8286,Receptionist,49802.61,2016-02-22
8287,8,Staff 8287,\N,77452.98,2021-12-25
8288,51,Staff 8288,Manager,66245.85,2018-03-07
8289,2,Staff 8289,\N,56682.14,2015-09-19
8290,12,\N,Housekeeping,27748.87,2022-03-30
8291,86,Staff 8291,Receptionist,84249.31,2019-04-18
8292,67,Staff 8292,Receptionist,51665.98,2018-03-29
8293,41,Staff 8293,Housekeeping,21952.39,2017-08-08
8294,78,\N,Housekeeping,25639.27,2019-02-17
8295,76,Staff 8295,Manager,37084.37,2024-07-07
8296,91,Staff 8296,Security,58493.15,2017-09-25
8297,56,Staff 8297,Receptionist,52820.05,2020-08-04
8298,86,Staff 8298,Security,29353.49,2022-06-20
8299,42,\N,Chef,28680.64,2020-06-27
8300,70,Staff 8300,Chef,84674.79,2015-06-10
8301,6,Staff 8301,Chef,64468.73,2019-12-21
8302,3,Staff 8302,Chef,55604.92,2024-08-13
8303,4,Staff 8303,Security,81797.75,2015-10-16
8304,62,\N,Receptionist,22287.72,2017-04-29
8305,20,Staff 8305,Chef,70713.34,2018-10-24
8306,56,Staff 8306,Security,85684.53,2025-03-09
8307,92,Staff 8307,Security,75892.93,2020-09-29
8308,77,Staff 8308,Security,32386.39,2019-03-18
8309,51,Staff 8309,Receptionist,92872.98,2023-02-18
8310,43,Staff 8310,Manager,50433.63,2023-11-24
8311,63,Staff 8311,Security,67772.18,2016-05-23
8312,58,Staff 8312,Manager,79873.75,2017-12-25
8313,25,Staff 8313,Receptionist,81451.77,2024-11-08
8314,39,Staff 8314,Receptionist,85989.14,2024-09-28
8315,47,Staff 8315,\N,50139.49,2018-03-26
8316,69,Staff 8316,Security,40672.14,2017-05-29
8317,91,Staff 8317,\N,38254.17,2021-08-26
8318,92,Staff 8318,Housekeeping,69845.49,2024-08-21
8319,98,Staff 8319,Chef,93126.45,2025-01-18
8320,83,Staff 8320,Chef,78271.06,2022-06-29
8321,67,Staff 8321,Chef,97562.53,2022-03-11
8322,81,Staff 8322,Housekeeping,22764.89,2017-06-02
8323,29,Staff 8323,Housekeeping,25025.57,2020-10-09
8324,54,Staff 8324,Manager,42733.25,2016-02-16
8325,58,Staff 8325,\N,96392.3,2022-03-19
8326,88,\N,Chef,94897.91,2017-05-14
8327,83,\N,Receptionist,81181.55,2018-04-13
8328,82,Staff 8328,Security,87412.28,2017-10-05
8329,66,\N,Housekeeping,75454.78,2022-09-01
8330,2,Staff 8330,Housekeeping,61230.01,2020-06-30
8331,35,\N,Housekeeping,21126.96,2015-11-29
8332,22,Staff 8332,Manager,87406.52,2020-10-30
8333,25,Staff 8333,\N,93783.86,2018-05-28
8334,53,Staff 8334,Security,77785.7,2024-08-02
8335,76,Staff 8335,Security,60342.94,2024-09-29
8336,63,Staff 8336,Receptionist,94884.4,2015-09-15
8337,12,Staff 8337,Housekeeping,20570.45,2024-06-04
8338,13,\N,Security,34661.85,2016-06-09
8339,32,\N,Housekeeping,39701.49,2023-05-05
8340,29,Staff 8340,Security,70232.62,2016-01-03
8341,21,\N,Chef,73403.2,2018-06-13
8342,93,Staff 8342,Manager,81008.87,2020-08-17
8343,100,Staff 8343,Housekeeping,80911.13,2023-08-24
8344,89,Staff 8344,Receptionist,29255.97,2017-07-21
